Week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
4,Zach Terrell,12086,QB,W MICHIGAN,1,-6.67,0,31,347,90.9,22,24,8.4,2.18,0,3,12.5,79.2,19,5,5.0,25,80.6,1,11,,27.3,79.9,76.2,89.3,,40.2,1,0,25,20.0,138.9,4.0,1,0,1,0,2,0,0.0,256,10.7,92.9,14,15,7.6,2.01,0,2,13.3,86.7,13,2,0.0,16,51.6,0,9,,23.7,75.6,75.5,88.2,,40.2,0,0,16,50.0,156.0,6.3,1,0,1,0,2,0,0.0,179,11.9,92.9,14,15,4.6,2.04,0,1,6.7,80.0,12,3,7.7,15,48.4,1,6,,66.4,76.6,71.4,76.0,,,1,0,15,0.0,154.9,0.0,0,0,0,0,2,0,0.0,175,11.7,0,100.0,6,6,-2.2,1.35,0,0,0.0,100.0,6,0,0.0,6,19.4,0,4,,64.2,66.2,68.6,66.0,,,0,0,6,,158.3,0.0,0,0,0,0,2,0,0.0,98,16.3,-0.26
4,Max Wittek,11401,QB,HAWAII,1,-1.75,0,30,180,69.6,23,23,14.7,2.42,0,5,21.7,65.2,15,7,6.3,28,93.3,1,13,,67.9,91.3,75.8,91.9,,58.8,0,0,28,28.6,131.6,7.1,2,3,0,0,2,0,0.0,255,11.1,73.7,19,19,15.1,2.36,0,4,21.1,68.4,13,5,7.1,22,73.3,1,11,,67.2,90.6,75.4,90.6,,62.5,0,0,22,20.0,140.9,4.5,1,2,0,0,2,0,0.0,213,11.2,66.7,6,6,7.2,2.33,0,1,16.7,66.7,4,2,0.0,8,26.7,0,3,,64.9,79.9,69.5,85.3,,57.0,0,0,8,50.0,97.2,12.5,1,1,0,0,0,0,0.0,57,9.5,0,100.0,2,2,-4.5,1.4,0,0,0.0,100.0,2,0,0.0,2,6.7,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,-1.71
4,Tanner Lee,38321,QB,TULANE,1,44.0,0,30,319,66.7,21,22,16.0,2.54,1,2,8.3,54.5,12,10,14.3,25,83.3,2,10,,67.9,52.6,76.2,51.3,,,0,0,27,30.0,96.0,12.0,3,0,0,0,1,1,3.7,176,8.0,70.8,24,25,11.2,2.26,1,1,3.7,56.0,14,9,17.6,28,93.3,3,11,,68.2,45.9,76.4,44.5,,,0,0,30,33.3,84.8,10.7,3,0,0,0,0,1,3.3,216,8.6,100.0,2,2,24.0,3.5,0,1,50.0,100.0,2,1,0.0,2,6.7,0,2,,61.8,91.8,65.5,91.5,,,0,0,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,54,27.0,0,100.0,5,5,-4.2,1.36,0,0,0.0,80.0,4,0,20.0,5,16.7,1,3,,63.8,65.7,68.1,65.4,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,94,18.8,18.36
4,Everett Golson,18665,QB,FLORIDA ST,1,-57.02,0,30,167,73.7,19,22,9.6,3.58,0,1,4.2,54.5,12,17,14.3,27,90.0,2,7,,35.8,79.4,18.4,79.0,,64.8,0,0,29,5.9,83.9,3.7,1,4,0,3,1,0,0.0,112,5.1,88.9,18,19,6.3,2.87,0,1,5.0,73.7,14,13,12.5,23,76.7,2,6,,31.0,85.5,15.6,88.6,,60.3,0,0,24,7.7,104.1,4.3,1,3,0,1,1,0,0.0,105,5.5,25.0,4,6,16.3,5.2,0,0,0.0,16.7,1,5,0.0,7,23.3,0,1,,64.9,56.5,69.5,50.5,,64.1,0,0,8,0.0,39.6,0.0,0,1,0,2,0,0,0.0,14,2.3,0,100.0,3,3,-1.3,1.9,0,0,0.0,100.0,3,1,0.0,3,10.0,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,-3.2
4,Phillip Ely,19653,QB,TOLEDO,1,7.6,0,30,316,40.9,22,22,17.1,2.52,0,1,4.2,22.7,5,7,44.4,24,80.0,4,4,,26.3,56.7,0.0,70.7,,32.1,0,1,26,0.0,36.6,0.0,0,2,0,0,1,2,7.7,70,3.2,47.4,19,19,12.5,2.27,0,0,0.0,36.8,7,4,22.2,21,70.0,2,5,,25.2,48.2,0.0,63.6,,32.1,0,1,23,0.0,46.4,0.0,0,2,0,0,1,2,8.7,82,4.3,66.7,9,9,13.6,2.28,0,1,11.1,44.4,4,3,33.3,9,30.0,2,2,,65.1,81.1,69.8,80.4,,,0,0,9,0.0,64.1,0.0,0,0,0,0,0,0,0.0,54,6.0,0,100.0,6,6,-2.8,1.28,0,0,0.0,100.0,6,0,0.0,6,20.0,0,3,,64.2,66.3,68.6,66.0,,,0,0,6,,112.5,0.0,0,0,0,0,0,0,0.0,66,11.0,1.68
4,Colin Reardon,22806,QB,KENT STATE,1,-37.04,0,30,201,34.8,23,26,11.1,2.52,2,0,0.0,30.8,8,10,0.0,28,93.3,0,3,,71.9,27.6,76.2,27.6,,48.0,0,0,30,10.0,40.2,3.6,1,1,0,1,0,2,6.7,37,1.4,41.7,24,27,10.1,2.42,2,0,0.0,37.0,10,10,0.0,29,96.7,0,3,,71.9,28.4,76.2,28.5,,48.0,0,0,31,10.0,45.4,3.4,1,1,0,1,0,2,6.5,63,2.3,0.0,1,1,9.0,2.3,0,0,0.0,0.0,0,0,,1,3.3,0,0,,60.3,45.3,63.6,45.8,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-2.5,1.05,0,0,0.0,100.0,2,0,0.0,2,6.7,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0,-2.33
4,Brent Stockstill,29288,QB,MIDDLE TN,1,-2.38,0,30,224,87.5,16,17,9.6,2.89,1,1,5.6,82.4,14,10,0.0,20,66.7,0,8,,24.7,70.9,75.7,72.2,,57.3,0,0,21,20.0,158.3,10.0,2,1,0,0,4,1,4.8,298,17.5,90.0,20,21,0.9,2.03,1,1,4.5,85.7,18,7,0.0,24,80.0,0,9,,26.3,65.2,75.8,66.1,,57.3,0,0,25,28.6,149.7,8.3,2,1,0,0,3,1,4.0,219,10.4,83.3,6,6,14.8,3.15,0,0,0.0,83.3,5,3,0.0,6,20.0,0,3,,64.2,80.1,69.2,80.2,,,0,0,6,0.0,158.3,0.0,0,0,0,0,2,0,0.0,153,25.5,0,90.0,10,10,-4.7,1.0,0,0,0.0,90.0,9,0,0.0,10,33.3,0,4,,65.4,67.9,70.1,67.6,,,0,0,10,,130.8,0.0,0,0,0,0,1,0,0.0,74,7.4,15.07
4,Derrius Vick,18747,QB,OHIO,1,-18.0,0,30,259,66.7,24,24,14.6,2.42,0,3,11.1,62.5,15,12,6.3,26,86.7,1,10,,70.7,74.9,75.8,80.2,,50.5,0,1,30,16.7,116.7,7.7,2,0,0,0,2,0,0.0,323,13.5,72.0,25,25,12.1,2.21,0,3,11.5,68.0,17,11,5.6,27,90.0,1,9,,70.6,78.2,75.7,84.5,,50.5,0,1,29,18.2,118.8,7.4,2,0,0,0,2,0,0.0,300,12.0,50.0,2,2,21.0,3.2,0,0,0.0,50.0,1,2,0.0,3,10.0,0,1,,63.8,52.7,68.1,52.7,,,0,0,5,50.0,95.8,33.3,1,0,0,0,0,0,0.0,30,15.0,0,100.0,3,3,-2.0,1.55,0,0,0.0,100.0,3,1,0.0,4,13.3,0,0,,63.3,61.5,67.4,61.4,,,0,0,4,100.0,79.2,25.0,1,0,0,0,0,0,0.0,7,2.3,3.0
4,Maxwell Smith,18474,QB,S DIEGO ST,1,14.38,0,30,284,65.2,23,26,12.3,3.21,0,1,3.8,46.2,12,12,20.0,30,100.0,3,8,66.7,69.5,75.5,76.7,72.2,89.5,58.7,0,0,30,16.7,78.7,6.7,2,2,0,3,1,0,0.0,158,6.1,53.3,15,17,10.7,2.75,0,0,0.0,41.2,7,7,12.5,19,63.3,1,4,66.7,68.7,55.8,76.0,50.8,89.5,54.2,0,0,19,14.3,53.8,5.3,1,1,0,2,0,0,0.0,71,4.2,87.5,8,9,15.3,4.01,0,1,11.1,55.6,5,5,28.6,11,36.7,2,4,,65.6,92.3,70.4,91.7,,63.2,0,0,11,20.0,125.7,9.1,1,1,0,1,1,0,0.0,87,9.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.49
4,Brenden Motley,44983,QB,VA TECH,1,12.86,0,29,337,68.2,22,23,13.3,2.75,0,2,8.3,60.9,14,14,6.7,28,96.6,1,11,66.7,16.4,72.3,77.1,70.9,87.9,60.0,0,0,29,21.4,120.6,10.7,3,2,0,1,2,2,6.9,214,9.3,64.3,14,14,11.9,2.82,0,1,6.7,57.1,8,7,11.1,18,62.1,1,7,66.7,19.9,70.1,76.5,67.9,87.9,60.0,0,0,19,28.6,97.9,11.1,2,2,0,0,1,1,5.3,82,5.9,77.8,9,10,13.6,2.48,0,1,10.0,70.0,7,7,0.0,11,37.9,0,4,,18.8,70.9,70.4,70.5,,,0,0,11,14.3,145.8,9.1,1,0,0,1,1,1,9.1,138,13.8,0,100.0,1,1,-5.0,0.9,0,0,0.0,100.0,1,0,0.0,1,3.4,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,7.94
4,Nick Mullens,12282,QB,SO MISS,1,-23.91,0,28,296,81.0,21,24,11.4,2.75,1,2,7.7,70.8,17,9,0.0,25,89.3,0,14,,69.1,90.4,77.0,90.4,,60.1,0,0,27,11.1,152.8,4.0,1,0,0,2,3,0,0.0,316,13.2,81.0,21,23,7.8,2.55,1,1,4.0,73.9,17,8,0.0,24,85.7,0,14,,69.0,88.0,77.0,87.8,,60.1,0,0,26,12.5,155.3,4.2,1,0,0,1,4,0,0.0,298,13.0,66.7,3,4,22.7,3.18,0,1,25.0,50.0,2,2,0.0,4,14.3,0,1,,63.3,73.5,67.4,73.1,,,0,0,4,0.0,80.2,0.0,0,0,0,1,0,0,0.0,35,8.8,0,66.7,3,3,-2.7,1.7,0,0,0.0,66.7,2,1,0.0,3,10.7,0,1,,62.7,56.1,66.6,56.0,,,0,0,3,0.0,120.8,0.0,0,0,0,0,1,0,0.0,17,5.7,-4.21
4,Nate Sudfeld,10821,QB,INDIANA,1,1.32,0,28,190,78.3,23,24,9.3,2.72,0,1,3.8,75.0,18,5,0.0,25,89.3,0,12,,26.0,69.0,77.8,76.8,,41.9,1,0,27,0.0,156.3,0.0,0,1,0,0,3,1,3.7,335,14.0,78.9,19,19,8.5,2.41,0,1,4.8,73.7,14,2,6.7,19,67.9,1,8,,69.2,76.0,77.5,73.6,,65.3,0,0,21,0.0,142.7,0.0,0,0,0,0,2,0,0.0,201,10.6,85.7,7,8,7.4,3.11,0,0,0.0,75.0,6,3,0.0,9,32.1,0,5,,13.8,49.1,69.8,74.2,,40.7,1,0,9,0.0,156.3,0.0,0,1,0,0,1,1,11.1,154,19.3,0,100.0,3,3,-0.7,1.9,0,0,0.0,66.7,2,0,33.3,3,10.7,1,1,,62.7,64.1,66.6,63.9,,,0,0,3,,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,8.67
4,Joe Hubener,46389,QB,KANSAS ST,1,44.0,0,28,199,69.6,23,25,11.4,2.85,0,4,15.4,56.0,14,7,12.5,27,96.4,2,8,,34.4,79.1,78.1,90.6,,44.3,0,0,29,14.3,119.2,3.7,1,1,0,2,3,0,0.0,185,7.4,69.6,23,25,11.4,2.79,0,4,15.4,56.0,14,6,12.5,27,96.4,2,9,,34.4,79.1,78.1,90.6,,44.3,0,0,29,16.7,119.3,3.7,1,1,0,2,3,0,0.0,186,7.4,100.0,1,1,-1.0,2.9,0,0,0.0,100.0,1,1,0.0,1,3.6,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,0,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,3.6,0,1,,60.3,60.8,63.6,60.6,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,1.56
4,Kendal Thompson,11451,QB,UTAH,1,-10.61,0,27,328,64.7,17,17,9.8,2.85,0,0,0.0,64.7,11,9,0.0,19,70.4,0,9,,29.7,49.9,76.5,65.8,,38.9,0,1,21,0.0,76.6,0.0,0,2,0,0,1,1,4.8,104,6.1,77.3,22,22,5.3,2.31,0,0,0.0,77.3,17,7,0.0,23,85.2,0,9,,30.5,54.8,76.7,71.1,,39.5,0,0,23,0.0,94.7,0.0,0,1,0,0,0,0,0.0,149,6.8,66.7,3,3,10.0,3.85,0,0,0.0,66.7,2,3,0.0,4,14.8,0,1,,64.2,47.1,68.6,50.0,,57.3,0,1,6,0.0,74.3,0.0,0,1,0,0,1,1,16.7,12,4.0,0,100.0,8,8,-2.6,1.79,0,0,0.0,100.0,8,1,0.0,8,29.6,0,1,,64.9,61.9,69.5,61.6,,,0,0,8,0.0,96.4,0.0,0,0,0,0,0,0,0.0,57,7.1,-2.77
4,Maty Mauk,46507,QB,MISSOURI,1,42.74,0,27,229,57.1,14,15,10.6,4.41,0,0,0.0,46.7,7,5,12.5,19,70.4,1,5,,27.9,35.5,75.1,39.0,,47.6,0,1,19,20.0,41.3,5.3,1,3,0,1,0,2,10.5,101,6.7,58.3,12,13,9.3,4.24,0,0,0.0,46.2,6,5,14.3,17,63.0,1,4,,27.2,30.0,74.9,30.6,,48.7,0,1,17,40.0,21.0,11.8,2,2,0,1,0,2,11.8,35,2.7,88.9,9,9,2.3,2.83,0,0,0.0,88.9,8,1,0.0,10,37.0,0,3,,65.4,64.2,70.1,67.4,,57.3,0,0,10,0.0,117.6,0.0,0,1,0,0,0,0,0.0,110,12.2,0,100.0,7,7,-2.4,2.08,0,0,0.0,100.0,7,1,0.0,8,29.6,0,2,,64.9,59.3,69.5,59.1,,,0,0,8,100.0,92.9,12.5,1,0,0,0,0,0,0.0,44,6.3,9.53
4,Chason Virgil,39592,QB,FRESNO ST,1,7.89,0,27,169,55.6,18,22,9.8,2.41,1,0,0.0,45.5,10,7,0.0,24,88.9,0,6,,69.3,60.5,75.4,54.8,,67.7,0,0,24,14.3,57.2,4.2,1,1,0,3,0,0,0.0,91,4.1,47.1,17,19,9.9,2.22,1,0,0.0,42.1,8,6,0.0,21,77.8,0,6,,69.1,53.2,75.2,45.8,,67.7,0,0,21,16.7,52.1,4.8,1,1,0,1,0,1,4.8,68,3.6,100.0,3,6,2.7,2.98,0,0,0.0,50.0,3,3,0.0,6,22.2,0,1,,64.2,66.1,68.6,65.9,,,0,0,6,0.0,63.9,0.0,0,0,0,3,0,0,0.0,29,4.8,0,50.0,2,3,-0.5,2.23,0,0,0.0,33.3,1,2,0.0,3,11.1,0,1,,62.7,39.3,66.6,39.6,,,0,0,3,0.0,42.4,0.0,0,0,0,1,0,1,33.3,6,2.0,1.25
4,Matt Johns,24210,QB,VIRGINIA,1,35.29,0,27,335,83.3,18,19,11.4,3.03,0,1,5.0,73.7,14,5,6.7,23,85.2,1,9,,29.2,58.3,75.5,64.5,,48.6,0,2,24,20.0,98.0,4.3,1,3,0,1,2,1,4.2,178,9.4,75.0,16,17,12.5,3.04,0,1,5.6,64.7,11,4,8.3,20,74.1,1,7,,28.2,57.9,75.3,64.6,,48.6,0,2,21,0.0,107.7,0.0,0,3,0,1,2,1,4.8,223,13.1,100.0,6,6,-0.8,2.46,0,0,0.0,100.0,6,2,0.0,7,25.9,0,4,,64.6,58.9,69.1,58.7,,,0,0,7,50.0,134.0,14.3,1,0,0,0,1,0,0.0,40,6.7,0,75.0,4,4,-2.5,2.05,0,0,0.0,75.0,3,1,0.0,4,14.8,0,2,,63.3,57.6,67.4,57.5,,,0,0,4,0.0,156.3,0.0,0,0,0,0,1,0,0.0,85,21.3,-6.45
4,Gunner Kiel,24708,QB,CINCINNATI,1,-60.0,0,27,138,66.7,21,21,12.9,2.86,0,2,9.1,61.9,13,3,7.1,22,81.5,1,9,,67.5,76.1,75.6,75.4,,,0,0,23,33.3,96.9,4.5,1,0,0,0,1,1,4.3,138,6.6,72.0,25,25,9.9,2.61,0,2,7.7,60.0,15,4,16.7,26,96.3,3,9,,67.9,73.3,75.9,72.6,,,0,0,27,25.0,89.6,3.8,1,0,0,0,1,1,3.7,145,5.8,0.0,1,1,23.0,3.0,0,0,0.0,0.0,0,0,,1,3.7,0,0,,60.3,58.9,63.6,58.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,80.0,5,5,0.0,1.6,0,0,0.0,40.0,2,1,50.0,5,18.5,2,0,,63.8,52.2,68.1,52.1,,,0,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,7,1.4,-5.8
4,Greyson Lambert,46545,QB,GEORGIA,1,7.69,0,27,173,95.7,23,23,8.8,2.51,0,1,4.0,95.7,22,3,0.0,25,92.6,0,17,,68.5,93.8,76.2,94.1,,61.3,0,0,27,0.0,147.7,0.0,0,2,0,0,2,0,0.0,309,13.4,92.3,13,13,9.8,2.08,0,1,6.7,92.3,12,1,0.0,13,48.1,0,8,,67.3,92.0,75.4,92.1,,60.0,0,0,15,0.0,144.4,0.0,0,0,0,0,1,0,0.0,171,13.2,100.0,12,12,6.0,2.81,0,0,0.0,100.0,12,2,0.0,14,51.9,0,10,,66.4,91.1,71.4,91.6,,61.0,0,0,15,0.0,158.3,0.0,0,2,0,0,2,0,0.0,159,13.3,0,100.0,2,2,-1.5,1.8,0,0,0.0,100.0,2,0,0.0,2,7.4,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,150.0,0.0,0,0,0,0,1,0,0.0,21,10.5,0.1
4,Connor Cook,10734,QB,MICH STATE,1,-11.11,0,27,223,72.7,22,24,13.0,2.74,0,2,7.4,62.5,15,8,6.3,27,100.0,1,14,,70.3,85.3,21.1,90.1,,57.0,0,0,31,25.0,136.8,7.4,2,1,0,2,4,0,0.0,248,10.3,76.9,13,15,9.7,2.51,0,1,5.6,66.7,10,7,0.0,18,66.7,0,9,,69.8,74.3,16.6,80.4,,57.0,0,0,22,28.6,141.1,11.1,2,1,0,2,2,0,0.0,158,10.5,66.7,9,9,17.9,3.19,0,1,11.1,55.6,5,1,16.7,9,33.3,1,5,,65.1,90.7,69.8,90.4,,,0,0,9,0.0,129.6,0.0,0,0,0,0,2,0,0.0,90,10.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-0.53
4,Mason Rudolph,46569,QB,OKLA STATE,1,24.62,0,26,262,89.5,19,20,12.2,2.41,0,1,4.8,70.0,14,9,17.6,23,88.5,3,9,,68.2,91.0,75.0,91.7,,55.6,1,0,24,22.2,145.8,8.7,2,1,0,0,2,0,0.0,251,12.6,80.0,10,10,8.8,2.09,0,0,0.0,60.0,6,4,25.0,11,42.3,2,3,,66.8,76.8,73.9,77.6,,59.4,0,0,12,25.0,123.3,9.1,1,0,0,0,1,0,0.0,91,9.1,100.0,12,13,11.2,2.36,0,1,7.7,84.6,11,5,8.3,15,57.7,1,7,,66.4,91.6,71.4,92.3,,57.3,1,0,15,20.0,144.4,6.7,1,1,0,0,1,0,0.0,189,14.5,0,100.0,3,3,-3.0,1.0,0,0,0.0,100.0,3,0,0.0,3,11.5,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,106.9,0.0,0,0,0,0,0,0,0.0,29,9.7,5.44
4,Drew Kummer,18541,QB,MIAMI OH,1,22.22,0,26,221,55.0,20,22,12.0,2.78,1,1,4.2,36.4,8,3,27.3,24,92.3,3,6,,35.1,38.7,76.5,47.2,,40.6,0,1,28,0.0,81.3,0.0,0,2,0,1,3,3,11.5,149,6.8,53.8,13,15,7.9,2.63,1,1,6.3,33.3,5,3,28.6,16,61.5,2,1,,28.8,36.8,75.7,51.7,,36.0,0,0,17,0.0,42.4,0.0,0,1,0,1,0,1,5.9,40,2.7,66.7,9,9,14.6,2.92,0,0,0.0,55.6,5,1,16.7,10,38.5,1,5,,66.0,52.8,71.0,48.9,,64.2,0,1,13,0.0,100.5,0.0,0,1,0,0,3,2,18.2,127,14.1,0,100.0,2,2,-2.5,2.2,0,0,0.0,100.0,2,1,0.0,2,7.7,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,104.2,0.0,0,0,0,0,0,0,0.0,18,9.0,11.44
4,Seth Collins,47812,QB,OREGON ST,1,20.78,0,26,265,66.7,18,20,10.3,2.75,0,1,5.0,50.0,10,7,16.7,21,80.8,2,8,,42.1,59.2,76.7,53.1,,62.8,0,1,21,0.0,61.2,0.0,0,1,0,2,1,1,4.8,104,5.2,58.3,12,14,7.1,2.46,0,0,0.0,42.9,6,3,14.3,14,53.8,1,4,,38.6,59.1,76.2,55.0,,60.8,0,0,14,0.0,55.4,0.0,0,0,0,2,0,0,0.0,59,4.2,81.8,11,11,8.4,2.69,0,1,9.1,63.6,7,4,22.2,12,46.2,2,6,,65.8,59.4,70.7,54.7,,64.3,0,1,12,0.0,76.3,0.0,0,1,0,0,1,1,8.3,76,6.9,0,80.0,5,5,-1.8,1.78,0,0,0.0,60.0,3,0,25.0,5,19.2,1,2,,63.8,59.0,68.1,58.8,,,0,0,5,,77.9,0.0,0,0,0,0,0,0,0.0,31,6.2,2.7
4,Justin Thomas,12344,QB,GA TECH,1,-23.21,0,25,176,42.1,19,23,13.1,3.69,0,1,4.2,30.4,7,10,12.5,25,100.0,1,6,,22.0,47.1,77.2,53.1,,47.0,0,0,26,10.0,62.4,4.0,1,1,0,4,1,3,11.5,113,4.9,50.0,14,16,12.6,3.45,0,1,5.9,37.5,6,5,14.3,16,64.0,1,5,,19.5,54.6,76.7,63.6,,47.7,0,0,17,0.0,81.0,0.0,0,0,0,2,1,2,11.8,103,6.4,20.0,5,7,14.6,4.12,0,0,0.0,14.3,1,5,0.0,9,36.0,0,1,,65.1,36.3,69.8,37.4,,57.8,0,0,9,20.0,39.6,11.1,1,1,0,2,0,1,11.1,10,1.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.01
4,Shuler Bentley,46479,QB,DOMINION,1,63.16,0,25,263,62.5,16,18,9.3,2.3,1,0,0.0,33.3,6,10,40.0,20,80.0,4,3,,68.6,60.6,74.8,63.0,,53.5,1,0,21,20.0,63.2,10.0,2,0,0,0,1,1,4.8,64,3.6,64.7,17,19,6.5,2.11,1,0,0.0,36.8,7,9,36.4,21,84.0,4,3,,68.7,58.0,74.9,60.3,,53.5,1,0,22,22.2,92.2,9.5,2,0,0,0,2,1,4.5,111,5.8,100.0,4,4,4.8,2.25,0,0,0.0,100.0,4,1,0.0,4,16.0,0,1,,63.3,74.0,67.4,73.6,,,0,0,4,0.0,108.3,0.0,0,0,0,0,0,0,0.0,40,10.0,0,100.0,5,5,-3.8,1.48,0,0,0.0,100.0,5,0,0.0,5,20.0,0,1,,63.8,65.8,68.1,65.5,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,87,17.4,4.16
4,Marquise Williams,11419,QB,N CAROLINA,1,3.5,0,25,245,80.0,20,20,12.5,2.94,0,2,9.5,65.0,13,7,18.8,21,84.0,3,11,,71.7,91.4,76.0,88.0,,78.7,0,1,22,0.0,109.2,0.0,0,1,0,0,3,1,4.5,164,8.2,76.9,13,13,7.8,2.36,0,2,15.4,69.2,9,3,10.0,14,56.0,1,5,,71.6,88.2,75.4,76.3,,78.7,0,1,14,0.0,89.3,0.0,0,1,0,0,1,1,7.1,112,8.6,90.9,11,11,13.3,3.16,0,0,0.0,72.7,8,4,20.0,11,44.0,2,7,,65.8,87.3,70.7,86.3,,,0,0,12,0.0,136.7,0.0,0,0,0,0,2,0,0.0,91,8.3,0,100.0,4,4,-0.3,1.5,0,0,0.0,100.0,4,0,0.0,4,16.0,0,1,,63.3,63.9,67.4,63.7,,,0,0,4,,107.3,0.0,0,0,0,0,0,0,0.0,39,9.8,-0.35
