Week,player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
1,Gavin Wimsatt,155757,QB,RUTGERS,1,11,100.0,2,2,4.0,1.73,0,0,0.0,100.0,2,2,0.0,4,36.4,0,1,,63.3,74.8,67.4,74.4,,,0,0,4,50.0,91.7,25.0,1,0,0,0,0,0,0.0,12,6.0,0,278,68.6,43.1,43.1,59.5,33.3,6,6,20.0,3.79,0,0,0.0,33.3,2,1,0.0,7,63.6,0,2,,65.1,29.5,0.0,33.5,,,0,1,9,100.0,4.9,14.3,1,0,0,0,0,1,11.1,21,3.5,42.9,7,7,17.7,2.63,0,0,0.0,42.9,3,0,0.0,8,72.7,0,3,,65.1,46.2,0.0,51.3,,,0,1,9,,13.7,0.0,0,0,0,0,0,1,11.1,26,3.7,1,100.0,1,1,4.0,4.13,0,0,0.0,100.0,1,3,0.0,3,27.3,0,0,,63.3,38.6,67.4,38.9,,,0,0,4,66.7,95.8,66.7,2,0,0,0,0,0,0.0,7,7.0
1,Nate Cox,60432,QB,NEVADA,1,10,66.7,3,3,10.7,2.83,0,0,0.0,66.7,2,2,0.0,4,40.0,0,1,,63.8,56.9,68.1,56.8,,,0,0,5,50.0,91.0,25.0,1,0,0,0,0,0,0.0,24,8.0,0,239,69.9,64.8,54.8,68.0,75.0,4,4,5.8,3.15,0,0,0.0,75.0,3,4,0.0,6,60.0,0,1,,64.2,58.8,68.6,55.4,,62.0,0,0,6,0.0,84.4,0.0,0,2,0,0,0,0,0.0,19,4.8,100.0,4,4,0.8,2.1,0,0,0.0,100.0,4,0,0.0,4,40.0,0,1,,63.3,74.2,67.4,73.8,,,0,0,4,,103.1,0.0,0,0,0,0,0,0,0.0,35,8.8,0,33.3,3,3,17.3,3.63,0,0,0.0,33.3,1,6,0.0,6,60.0,0,1,,64.6,46.3,69.1,41.2,,62.0,0,0,7,16.7,42.4,16.7,1,2,0,0,0,0,0.0,8,2.7
1,Gavin Frakes,156928,QB,NEW MEX ST,1,10,66.7,3,3,10.7,2.27,0,0,0.0,33.3,1,0,50.0,3,30.0,1,1,,62.7,64.0,66.6,63.8,,,0,1,3,,2.8,0.0,0,0,0,0,0,0,0.0,9,3.0,0,242,68.5,63.5,65.4,57.8,66.7,3,4,13.3,2.81,1,0,0.0,25.0,1,5,50.0,7,70.0,1,1,,65.1,61.7,69.8,64.3,,57.8,0,0,9,40.0,62.5,28.6,2,1,0,0,0,0,0.0,34,8.5,75.0,4,5,15.8,2.24,1,0,0.0,40.0,2,0,33.3,5,50.0,1,2,,64.2,59.2,68.6,59.1,,,0,1,6,,31.7,0.0,0,0,0,0,0,0,0.0,43,8.6,0,50.0,2,2,4.5,3.06,0,0,0.0,0.0,0,5,100.0,5,50.0,1,0,,64.2,66.4,68.6,70.6,,57.8,0,0,6,40.0,39.6,40.0,2,1,0,0,0,0,0.0,0,0.0
1,Tyler Shough,83537,QB,TEXAS TECH,1,10,100.0,1,1,26.0,2.3,0,0,0.0,100.0,1,0,0.0,1,10.0,0,1,,61.8,75.3,65.5,74.8,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,30,30.0,0,315,66.7,84.3,82.2,63.0,66.7,9,9,17.8,2.63,0,1,11.1,55.6,5,1,16.7,9,90.0,1,5,,65.1,79.1,69.8,78.5,,,0,0,9,0.0,98.4,0.0,0,0,0,0,0,0,0.0,108,12.0,77.8,9,9,20.7,2.56,0,1,10.0,66.7,6,0,14.3,9,90.0,1,6,,65.4,86.5,70.1,85.6,,,0,0,10,,146.8,0.0,0,0,0,0,1,0,0.0,138,15.3,0,0.0,1,1,0.0,3.0,0,0,0.0,0.0,0,1,,1,10.0,0,0,,60.3,56.9,63.6,57.7,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
1,Jalen Milroe,146590,QB,ALABAMA,1,10,100.0,2,2,4.0,3.1,0,0,0.0,100.0,2,0,0.0,2,20.0,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,0,103,67.6,58.5,56.0,62.2,75.0,8,8,8.3,2.29,0,0,0.0,75.0,6,0,0.0,8,80.0,0,3,,65.1,54.2,69.8,54.1,,,0,1,9,,96.9,0.0,0,0,0,0,1,1,11.1,62,7.8,80.0,10,10,7.4,2.45,0,0,0.0,80.0,8,0,0.0,10,100.0,0,4,,65.6,56.2,70.4,56.0,,,0,1,11,,92.1,0.0,0,0,0,0,1,1,9.1,76,7.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
1,Joe Milton III,82151,QB,TENNESSEE,1,10,100.0,3,3,3.7,1.73,0,0,0.0,100.0,3,0,0.0,3,30.0,0,1,,63.3,54.7,67.4,54.7,,,0,0,4,,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0,0,307,65.8,63.5,58.6,64.1,83.3,6,6,5.7,3.43,0,0,0.0,83.3,5,2,0.0,7,70.0,0,4,,64.9,67.5,69.5,62.1,,64.1,0,0,8,0.0,158.3,0.0,0,1,0,0,1,0,0.0,89,14.8,87.5,8,8,5.1,2.48,0,0,0.0,87.5,7,0,0.0,8,80.0,0,4,,65.4,58.2,70.1,58.0,,,0,0,10,,158.3,0.0,0,0,0,0,1,0,0.0,109,13.6,0,100.0,1,1,4.0,4.7,0,0,0.0,100.0,1,2,0.0,2,20.0,0,1,,61.8,71.7,65.5,60.4,,64.1,0,0,2,0.0,83.3,0.0,0,1,0,0,0,0,0.0,4,4.0
1,Ty Keyes,145417,QB,SO MISS,1,9,66.7,6,6,11.3,1.9,0,1,16.7,66.7,4,2,0.0,6,66.7,0,3,,64.2,87.2,68.6,86.5,,,0,1,6,0.0,70.1,0.0,0,0,0,0,0,0,0.0,80,13.3,0,296,70.5,59.0,50.0,65.3,0.0,2,2,13.0,2.63,0,0,0.0,0.0,0,0,,3,33.3,0,0,,63.3,27.7,67.4,24.8,,64.9,0,1,4,,0.0,0.0,0,1,0,0,0,1,25.0,0,0.0,50.0,6,6,15.2,2.16,0,1,16.7,50.0,3,0,0.0,7,77.8,0,2,,64.6,57.4,69.1,50.7,,64.9,0,1,7,,48.6,0.0,0,1,0,0,0,1,14.3,64,10.7,0,50.0,2,2,1.5,2.1,0,0,0.0,50.0,1,2,0.0,2,22.2,0,1,,62.7,55.9,66.6,55.9,,,0,1,3,0.0,37.5,0.0,0,0,0,0,0,0,0.0,16,8.0
1,James Foster,83563,QB,CHARLOTTE,1,9,33.3,3,3,8.3,3.1,0,0,0.0,33.3,1,1,0.0,4,44.4,0,1,,63.3,53.3,67.4,43.6,,64.3,0,0,4,0.0,45.1,0.0,0,1,0,0,0,0,0.0,11,3.7,0,136,21.4,50.5,58.2,49.5,80.0,5,5,10.8,2.14,0,0,0.0,80.0,4,0,0.0,5,55.6,0,1,,64.2,69.2,68.6,68.8,,,0,0,6,,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,57.1,7,7,11.3,2.51,0,0,0.0,57.1,4,0,0.0,8,88.9,0,1,,65.1,62.5,69.8,57.5,,64.3,0,0,9,,71.1,0.0,0,1,0,0,0,0,0.0,36,5.1,0,100.0,1,1,0.0,3.0,0,0,0.0,100.0,1,1,0.0,1,11.1,0,1,,60.3,60.8,63.6,60.6,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
1,Calvin Brownholtz,83584,QB,UTEP,1,9,100.0,2,3,11.0,2.53,0,0,0.0,66.7,2,1,0.0,3,33.3,0,2,,62.7,63.6,66.6,63.4,,,1,0,3,0.0,89.6,0.0,0,0,0,0,0,0,0.0,23,7.7,0,330,66.3,56.6,51.6,63.8,60.0,5,5,8.2,2.12,0,0,0.0,60.0,3,2,0.0,6,66.7,0,1,,64.2,46.5,68.6,46.6,,,0,1,6,50.0,30.0,16.7,1,0,0,0,0,1,16.7,21,4.2,83.3,6,6,6.0,1.93,0,0,0.0,83.3,5,0,0.0,6,66.7,0,3,,64.2,66.5,68.6,66.2,,,0,0,6,,97.2,0.0,0,0,0,0,0,0,0.0,44,7.3,0,0.0,1,2,27.0,2.9,0,0,0.0,0.0,0,3,,3,33.3,0,0,,62.7,33.7,66.6,34.1,,,1,1,3,33.3,0.0,33.3,1,0,0,0,0,1,33.3,0,0.0
1,Jacob Zeno,98014,QB,UAB,1,9,50.0,4,5,9.5,2.24,0,0,0.0,40.0,2,1,0.0,5,55.6,0,2,,64.2,43.2,68.6,43.3,,,1,1,6,0.0,52.9,0.0,0,0,0,0,1,0,0.0,21,4.2,0,321,66.5,54.2,47.7,63.7,100.0,3,4,0.3,2.13,0,0,0.0,75.0,3,1,0.0,4,44.4,0,3,,63.3,61.6,67.4,61.4,,,0,0,4,0.0,101.0,0.0,0,0,0,1,0,0,0.0,35,8.8,71.4,7,7,5.6,1.97,0,0,0.0,71.4,5,0,0.0,7,77.8,0,5,,64.9,49.4,69.5,49.4,,,0,1,8,,94.9,0.0,0,0,0,0,1,0,0.0,56,8.0,0,,0,2,,2.95,0,0,0.0,0.0,0,2,,2,22.2,0,0,,61.8,55.2,65.5,55.4,,,1,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
1,Hank Bachmeier,101284,QB,BOISE ST,1,9,100.0,3,3,0.7,2.53,0,0,0.0,100.0,3,2,0.0,3,33.3,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,111.1,0.0,0,0,0,0,0,0,0.0,32,10.7,0,120,18.2,27.4,26.8,59.5,20.0,5,5,10.8,2.58,0,0,0.0,20.0,1,3,0.0,6,66.7,0,0,,13.4,24.4,68.6,24.7,,,0,2,6,33.3,0.0,16.7,1,0,0,0,0,3,50.0,-2,-0.4,25.0,4,4,11.5,2.65,0,0,0.0,25.0,1,0,0.0,4,44.4,0,0,,63.3,39.7,67.4,40.0,,,0,1,4,,0.0,0.0,0,0,0,0,0,1,25.0,6,1.5,0,75.0,4,4,2.5,2.5,0,0,0.0,75.0,3,5,0.0,5,55.6,0,1,,12.1,26.7,68.1,26.9,,,0,1,5,20.0,50.0,20.0,1,0,0,0,0,2,40.0,24,6.0
1,Cooper Legas,101286,QB,UTAH ST,1,9,33.3,3,4,13.0,2.82,0,0,0.0,25.0,1,3,0.0,5,55.6,0,1,,63.8,57.5,68.1,49.6,,64.2,0,0,5,0.0,39.6,0.0,0,1,0,1,0,0,0.0,3,0.8,0,329,66.3,49.0,41.8,64.6,50.0,4,4,5.3,1.75,0,0,0.0,50.0,2,0,0.0,4,44.4,0,0,,63.3,43.7,67.4,43.9,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,6,6,7.7,1.73,0,0,0.0,50.0,3,0,0.0,6,66.7,0,0,,64.2,42.9,68.6,43.1,,,0,0,6,,56.3,0.0,0,0,0,0,0,0,0.0,3,0.5,0,0.0,1,2,14.0,3.57,0,0,0.0,0.0,0,3,,3,33.3,0,1,,62.7,62.3,66.6,52.9,,64.2,0,0,3,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
1,Logan Bonner,39990,QB,UTAH ST,1,9,75.0,4,4,11.0,1.8,0,1,25.0,50.0,2,0,33.3,4,44.4,1,1,,63.3,80.7,67.4,80.1,,,0,0,4,,74.0,0.0,0,0,0,0,0,0,0.0,29,7.3,0,329,66.3,63.3,63.5,59.6,25.0,4,5,16.0,2.14,0,0,0.0,20.0,1,2,0.0,5,55.6,0,0,,63.8,45.8,68.1,45.9,,,0,0,5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,10,2.0,66.7,6,7,11.2,1.8,0,1,14.3,42.9,3,0,25.0,7,77.8,1,1,,64.6,68.9,69.1,68.6,,,0,0,7,,61.0,0.0,0,0,0,1,0,0,0.0,39,5.6,0,0.0,2,2,20.5,2.65,0,0,0.0,0.0,0,2,,2,22.2,0,0,,61.8,52.6,65.5,52.7,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
1,Brady Olson,147415,QB,UMASS,1,9,66.7,3,3,7.3,3.12,0,0,0.0,66.7,2,3,0.0,5,55.6,0,0,,63.8,44.7,68.1,44.7,,,0,0,5,66.7,70.1,40.0,2,0,0,0,0,0,0.0,5,1.7,0,216,65.1,34.6,28.4,62.5,50.0,2,2,0.5,3.3,0,0,0.0,0.0,0,1,100.0,4,44.4,1,1,,63.3,34.9,67.4,28.5,,62.5,0,1,4,0.0,0.0,0.0,0,2,0,0,0,1,25.0,0,0.0,75.0,4,4,0.5,2.08,0,0,0.0,50.0,2,0,33.3,5,55.6,1,1,,63.8,42.2,68.1,31.5,,64.2,0,1,5,,16.7,0.0,0,1,0,0,0,1,20.0,5,1.3,0,0.0,1,1,21.0,4.6,0,0,0.0,0.0,0,4,,4,44.4,0,0,,63.3,37.3,67.4,39.2,,57.8,0,0,4,50.0,39.6,50.0,2,1,0,0,0,0,0.0,0,0.0
1,Gino Campiotti,78504,QB,UMASS,1,8,50.0,2,2,-1.5,3.0,0,0,0.0,50.0,1,0,0.0,3,37.5,0,0,,62.7,63.8,66.6,53.9,,64.1,0,0,3,,56.3,0.0,0,1,0,0,0,0,0.0,1,0.5,0,216,75.0,51.1,26.5,65.8,33.3,3,4,15.7,3.28,0,0,0.0,25.0,1,2,0.0,5,62.5,0,1,,63.8,25.3,68.1,25.7,,56.7,0,2,5,0.0,0.0,0.0,0,1,0,1,0,2,40.0,11,2.8,40.0,5,5,8.8,2.73,0,0,0.0,40.0,2,0,0.0,6,75.0,0,1,,64.2,28.6,68.6,26.3,,64.1,0,2,6,,8.3,0.0,0,1,0,0,0,2,33.3,12,2.4,0,,0,1,,4.5,0,0,0.0,0.0,0,2,,2,25.0,0,0,,61.8,48.7,65.5,60.0,,56.7,0,0,2,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
1,Jake Garcia,143941,QB,MIAMI FL,1,8,100.0,2,2,11.5,3.1,0,0,0.0,100.0,2,2,0.0,2,25.0,0,1,,61.8,72.7,65.5,72.2,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,37,18.5,0,220,64.9,78.2,77.9,,100.0,6,6,3.7,2.27,0,0,0.0,100.0,6,0,0.0,6,75.0,0,4,,64.2,73.8,68.6,73.4,,,0,0,6,,106.3,0.0,0,0,0,0,0,0,0.0,57,9.5,100.0,6,6,3.7,2.27,0,0,0.0,100.0,6,0,0.0,6,75.0,0,4,,64.2,73.8,68.6,73.4,,,0,0,6,,106.3,0.0,0,0,0,0,0,0,0.0,57,9.5,0,100.0,2,2,11.5,3.1,0,0,0.0,100.0,2,2,0.0,2,25.0,0,1,,61.8,72.7,65.5,72.2,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,37,18.5
1,Quincy Patterson II,77626,QB,TEMPLE,1,8,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,306,18.8,35.6,44.9,45.7,50.0,8,8,7.3,2.58,0,0,0.0,37.5,3,1,25.0,8,100.0,1,2,,64.9,44.7,69.5,44.9,,,0,0,8,0.0,49.5,0.0,0,0,0,0,0,0,0.0,31,3.9,42.9,7,7,7.7,2.6,0,0,0.0,28.6,2,0,33.3,7,87.5,1,2,,64.6,43.2,69.1,43.4,,,0,0,7,,41.4,0.0,0,0,0,0,0,0,0.0,24,3.4,0,100.0,1,1,4.0,2.4,0,0,0.0,100.0,1,1,0.0,1,12.5,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
1,Robby Ashford,131702,QB,AUBURN,1,8,0.0,1,1,22.0,3.35,0,0,0.0,0.0,0,1,,2,25.0,0,0,,61.8,44.2,65.5,51.9,,56.2,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,115,69.8,77.2,70.4,67.5,100.0,6,6,9.5,2.17,0,1,14.3,66.7,4,0,33.3,6,75.0,2,4,,64.6,76.5,69.1,76.0,,,0,0,7,,109.7,0.0,0,0,0,0,0,0,0.0,100,16.7,100.0,6,6,9.5,2.43,0,1,14.3,66.7,4,0,33.3,7,87.5,2,4,,64.9,70.8,69.5,76.0,,56.2,0,0,8,,109.7,0.0,0,1,0,0,0,0,0.0,100,16.7,0,0.0,1,1,22.0,2.7,0,0,0.0,0.0,0,1,,1,12.5,0,0,,60.3,51.6,63.6,51.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
1,Kyron Drones,144506,QB,BAYLOR,1,8,50.0,2,2,10.0,3.57,0,0,0.0,50.0,1,1,0.0,3,37.5,0,2,,63.3,56.9,67.4,50.1,,63.7,0,0,4,0.0,56.3,0.0,0,1,0,0,0,0,0.0,3,1.5,0,118,65.1,85.0,82.8,63.7,80.0,5,5,19.8,3.12,0,2,40.0,80.0,4,0,0.0,5,62.5,0,2,,63.8,92.5,68.1,92.2,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,97,19.4,83.3,6,6,16.7,3.14,0,2,28.6,83.3,5,0,0.0,7,87.5,0,4,,64.9,90.0,69.5,87.2,,63.7,0,0,8,,118.8,0.0,0,1,0,0,0,0,0.0,100,16.7,0,0.0,1,1,19.0,4.3,0,0,0.0,0.0,0,1,,1,12.5,0,0,,60.3,55.2,63.6,55.3,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
1,Hudson Card,123109,QB,TEXAS,1,7,66.7,3,3,6.0,2.6,0,0,0.0,66.7,2,2,0.0,4,57.1,0,1,,63.3,61.1,67.4,61.0,,,0,0,4,50.0,75.7,25.0,1,0,0,0,0,0,0.0,13,4.3,0,311,64.6,67.6,66.9,,100.0,2,2,2.0,2.67,0,0,0.0,100.0,2,1,0.0,3,42.9,0,1,,62.7,69.9,66.6,69.6,,,0,0,3,100.0,89.6,33.3,1,0,0,0,0,0,0.0,11,5.5,100.0,4,4,2.3,2.3,0,0,0.0,100.0,4,0,0.0,4,57.1,0,2,,63.3,80.2,67.4,79.7,,,0,0,4,,91.7,0.0,0,0,0,0,0,0,0.0,24,6.0,0,0.0,1,1,13.0,3.07,0,0,0.0,0.0,0,3,,3,42.9,0,0,,62.7,46.3,66.6,46.5,,,0,0,3,66.7,39.6,66.7,2,0,0,0,0,0,0.0,0,0.0
1,Haaziq Daniels,125263,QB,AIR FORCE,1,7,0.0,1,1,-3.0,4.1,0,0,0.0,0.0,0,1,,2,28.6,0,0,,61.8,63.3,65.5,57.7,,64.1,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,101,73.1,84.9,65.0,79.1,80.0,5,5,18.4,3.66,0,1,20.0,60.0,3,1,25.0,5,71.4,1,2,,63.8,70.0,68.1,69.7,,,0,0,5,0.0,143.8,0.0,0,0,0,0,1,0,0.0,109,21.8,75.0,4,4,21.3,3.86,0,1,25.0,50.0,2,0,33.3,5,71.4,1,2,,63.8,76.4,68.1,70.5,,64.1,0,0,5,,135.4,0.0,0,1,0,0,1,0,0.0,102,25.5,0,50.0,2,2,2.0,3.6,0,0,0.0,50.0,1,2,0.0,2,28.6,0,0,,61.8,53.5,65.5,53.6,,,0,0,2,0.0,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
1,William Haskell,146153,QB,S DIEGO ST,1,7,100.0,2,2,2.0,2.45,0,0,0.0,100.0,2,0,0.0,2,28.6,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,0,284,67.1,49.1,43.8,60.3,0.0,3,4,19.3,2.84,1,0,0.0,0.0,0,1,,5,71.4,0,1,,63.8,46.8,68.1,39.4,,63.7,0,0,5,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,50.0,4,5,10.8,2.67,1,0,0.0,40.0,2,0,0.0,6,85.7,0,2,,64.2,51.8,68.6,44.9,,63.7,0,0,6,,47.9,0.0,0,1,0,0,0,0,0.0,11,2.2,0,0.0,1,1,19.0,3.1,0,0,0.0,0.0,0,1,,1,14.3,0,0,,60.3,55.2,63.6,55.3,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
1,Miller Moss,70727,QB,USC,1,7,100.0,3,3,8.3,1.93,0,0,0.0,100.0,3,1,0.0,3,42.9,0,1,,62.7,60.6,66.6,60.5,,,0,0,3,0.0,111.1,0.0,0,0,0,0,0,0,0.0,32,10.7,0,326,65.9,70.7,65.4,61.4,75.0,4,4,3.8,3.65,0,0,0.0,75.0,3,1,0.0,4,57.1,0,2,,63.3,67.1,67.4,66.9,,,0,0,4,0.0,115.6,0.0,0,0,0,0,0,0,0.0,49,12.3,100.0,5,5,2.8,2.34,0,0,0.0,100.0,5,0,0.0,5,71.4,0,2,,63.8,72.8,68.1,72.4,,,0,0,5,,117.5,0.0,0,0,0,0,0,0,0.0,61,12.2,0,50.0,2,2,13.0,4.35,0,0,0.0,50.0,1,2,0.0,2,28.6,0,1,,61.8,52.8,65.5,53.0,,,0,0,2,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0
1,Diego Pavia,156927,QB,NEW MEX ST,1,7,0.0,1,1,-5.0,5.2,0,0,0.0,0.0,0,1,,2,28.6,0,0,,61.8,46.7,65.5,55.3,,57.3,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,242,67.1,52.3,51.2,62.9,75.0,4,4,4.3,2.7,0,0,0.0,50.0,2,1,33.3,5,71.4,1,1,,63.8,64.3,68.1,55.6,,64.9,0,0,5,0.0,56.3,0.0,0,1,0,0,0,1,20.0,10,2.5,60.0,5,5,2.4,1.78,0,0,0.0,40.0,2,0,33.3,5,71.4,1,1,,63.8,51.1,68.1,51.2,,,0,0,5,,47.9,0.0,0,0,0,0,0,1,20.0,10,2.0,1,,0,0,,7.5,0,0,,,0,2,,2,28.6,0,0,,61.8,65.2,65.5,,,62.8,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
1,AJ Mayer,63860,QB,ARK STATE,1,7,100.0,2,3,1.5,2.63,0,0,0.0,66.7,2,2,0.0,3,42.9,0,1,,62.7,60.3,66.6,60.2,,,0,0,3,0.0,77.1,0.0,0,0,0,1,0,0,0.0,14,4.7,0,113,70.4,78.2,63.2,73.1,100.0,3,3,-2.0,1.93,0,0,0.0,100.0,3,0,0.0,4,57.1,0,0,,63.3,59.1,67.4,63.9,,57.8,0,0,4,,79.2,0.0,0,1,0,0,0,0,0.0,9,3.0,100.0,4,4,-2.0,2.06,0,0,0.0,100.0,4,0,0.0,5,71.4,0,0,,63.8,60.3,68.1,64.8,,57.8,0,0,5,,82.3,0.0,0,1,0,0,0,0,0.0,15,3.8,0,100.0,1,2,5.0,2.65,0,0,0.0,50.0,1,2,0.0,2,28.6,0,1,,61.8,58.9,65.5,58.9,,,0,0,2,0.0,60.4,0.0,0,0,0,1,0,0,0.0,8,4.0
1,Jake Rubley,144589,QB,KANSAS ST,1,7,100.0,2,2,7.5,2.85,0,0,0.0,100.0,2,0,0.0,2,28.6,0,1,,61.8,74.2,65.5,73.7,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0,0,199,69.0,70.5,79.2,56.7,100.0,2,2,8.0,3.62,0,0,0.0,100.0,2,3,0.0,5,71.4,0,0,,64.2,61.9,68.6,72.7,,52.7,0,0,6,33.3,104.2,20.0,1,2,0,0,0,0,0.0,18,9.0,100.0,3,3,9.3,3.2,0,0,0.0,100.0,3,0,0.0,4,57.1,0,1,,63.8,76.2,68.1,82.7,,57.0,0,0,5,,118.8,0.0,0,1,0,0,0,0,0.0,40,13.3,0,100.0,1,1,3.0,3.67,0,0,0.0,100.0,1,3,0.0,3,42.9,0,0,,62.7,52.9,66.6,58.9,,57.3,0,0,3,33.3,83.3,33.3,1,1,0,0,0,0,0.0,4,4.0
